country,scenario,scenario_risk_score
Guatemala,baseline_demand_baseline_energy,-0.1212810970395198
Guatemala,baseline_demand_low_energy,-0.2425621940790396
Guatemala,baseline_demand_severe_low_energy,-0.4851243881580792
Guatemala,extreme_demand_baseline_energy,-0.2425621940790396
Guatemala,extreme_demand_low_energy,-0.4851243881580792
Guatemala,extreme_demand_severe_low_energy,-0.9702487763161584
Guatemala,high_demand_baseline_energy,-0.1819216455592797
Guatemala,high_demand_low_energy,-0.3638432911185594
Guatemala,high_demand_severe_low_energy,-0.7276865822371188
Guinea,baseline_demand_baseline_energy,-0.8109285394346699
Guinea,baseline_demand_low_energy,-1.6218570788693398
Guinea,baseline_demand_severe_low_energy,-3.2437141577386797
Guinea,extreme_demand_baseline_energy,-1.6218570788693398
Guinea,extreme_demand_low_energy,-3.2437141577386797
Guinea,extreme_demand_severe_low_energy,-6.487428315477359
Guinea,high_demand_baseline_energy,-1.216392809152005
Guinea,high_demand_low_energy,-2.43278561830401
Guinea,high_demand_severe_low_energy,-4.86557123660802
Guinea-Bissau,baseline_demand_baseline_energy,-1.1118583224713066
Guinea-Bissau,baseline_demand_low_energy,-2.223716644942613
Guinea-Bissau,baseline_demand_severe_low_energy,-4.447433289885226
Guinea-Bissau,extreme_demand_baseline_energy,-2.223716644942613
Guinea-Bissau,extreme_demand_low_energy,-4.447433289885226
Guinea-Bissau,extreme_demand_severe_low_energy,-8.894866579770452
Guinea-Bissau,high_demand_baseline_energy,-1.6677874837069595
Guinea-Bissau,high_demand_low_energy,-3.335574967413919
Guinea-Bissau,high_demand_severe_low_energy,-6.671149934827838
Haiti,baseline_demand_baseline_energy,-0.6147349560241986
Haiti,baseline_demand_low_energy,-1.2294699120483972
Haiti,baseline_demand_severe_low_energy,-2.4589398240967943
Haiti,extreme_demand_baseline_energy,-1.2294699120483972
Haiti,extreme_demand_low_energy,-2.4589398240967943
Haiti,extreme_demand_severe_low_energy,-4.917879648193589
Haiti,high_demand_baseline_energy,-0.922102434036298
Haiti,high_demand_low_energy,-1.844204868072596
Haiti,high_demand_severe_low_energy,-3.688409736145192
Honduras,baseline_demand_baseline_energy,-0.3318184059412094
Honduras,baseline_demand_low_energy,-0.6636368118824189
Honduras,baseline_demand_severe_low_energy,-1.3272736237648377
Honduras,extreme_demand_baseline_energy,-0.6636368118824189
Honduras,extreme_demand_low_energy,-1.3272736237648377
Honduras,extreme_demand_severe_low_energy,-2.6545472475296754
Honduras,high_demand_baseline_energy,-0.4977276089118141
Honduras,high_demand_low_energy,-0.9954552178236282
Honduras,high_demand_severe_low_energy,-1.9909104356472564
"Hong Kong SAR, China",baseline_demand_baseline_energy,0.34199755160257433
"Hong Kong SAR, China",baseline_demand_low_energy,0.6839951032051487
"Hong Kong SAR, China",baseline_demand_severe_low_energy,1.3679902064102973
"Hong Kong SAR, China",extreme_demand_baseline_energy,0.6839951032051487
"Hong Kong SAR, China",extreme_demand_low_energy,1.3679902064102973
"Hong Kong SAR, China",extreme_demand_severe_low_energy,2.7359804128205947
"Hong Kong SAR, China",high_demand_baseline_energy,0.5129963274038615
"Hong Kong SAR, China",high_demand_low_energy,1.025992654807723
"Hong Kong SAR, China",high_demand_severe_low_energy,2.051985309615446
Hungary,baseline_demand_baseline_energy,0.25427524506830074
Hungary,baseline_demand_low_energy,0.5085504901366015
Hungary,baseline_demand_severe_low_energy,1.017100980273203
Hungary,extreme_demand_baseline_energy,0.5085504901366015
Hungary,extreme_demand_low_energy,1.017100980273203
Hungary,extreme_demand_severe_low_energy,2.034201960546406
Hungary,high_demand_baseline_energy,0.3814128676024512
Hungary,high_demand_low_energy,0.7628257352049024
Hungary,high_demand_severe_low_energy,1.5256514704098048
India,baseline_demand_baseline_energy,-0.1121114165794586
India,baseline_demand_low_energy,-0.2242228331589172
India,baseline_demand_severe_low_energy,-0.4484456663178344
India,extreme_demand_baseline_energy,-0.2242228331589172
India,extreme_demand_low_energy,-0.4484456663178344
India,extreme_demand_severe_low_energy,-0.8968913326356688
India,high_demand_baseline_energy,-0.1681671248691879
India,high_demand_low_energy,-0.3363342497383758
India,high_demand_severe_low_energy,-0.6726684994767516
Indonesia,baseline_demand_baseline_energy,0.059267139937638824
Indonesia,baseline_demand_low_energy,0.11853427987527765
Indonesia,baseline_demand_severe_low_energy,0.2370685597505553
Indonesia,extreme_demand_baseline_energy,0.11853427987527765
Indonesia,extreme_demand_low_energy,0.2370685597505553
Indonesia,extreme_demand_severe_low_energy,0.4741371195011106
Indonesia,high_demand_baseline_energy,0.08890070990645821
Indonesia,high_demand_low_energy,0.17780141981291642
Indonesia,high_demand_severe_low_energy,0.35560283962583283
"Iran, Islamic Rep.",baseline_demand_baseline_energy,0.1450268369390586
"Iran, Islamic Rep.",baseline_demand_low_energy,0.2900536738781172
"Iran, Islamic Rep.",baseline_demand_severe_low_energy,0.5801073477562344
"Iran, Islamic Rep.",extreme_demand_baseline_energy,0.2900536738781172
"Iran, Islamic Rep.",extreme_demand_low_energy,0.5801073477562344
"Iran, Islamic Rep.",extreme_demand_severe_low_energy,1.1602146955124688
"Iran, Islamic Rep.",high_demand_baseline_energy,0.2175402554085879
"Iran, Islamic Rep.",high_demand_low_energy,0.4350805108171758
"Iran, Islamic Rep.",high_demand_severe_low_energy,0.8701610216343516
Iraq,baseline_demand_baseline_energy,-0.04559940553442509
Iraq,baseline_demand_low_energy,-0.09119881106885018
Iraq,baseline_demand_severe_low_energy,-0.18239762213770036
Iraq,extreme_demand_baseline_energy,-0.09119881106885018
Iraq,extreme_demand_low_energy,-0.18239762213770036
Iraq,extreme_demand_severe_low_energy,-0.3647952442754007
Iraq,high_demand_baseline_energy,-0.06839910830163763
Iraq,high_demand_low_energy,-0.13679821660327526
Iraq,high_demand_severe_low_energy,-0.2735964332065505
Ireland,baseline_demand_baseline_energy,0.41247472048491396
Ireland,baseline_demand_low_energy,0.8249494409698279
Ireland,baseline_demand_severe_low_energy,1.6498988819396558
Ireland,extreme_demand_baseline_energy,0.8249494409698279
Ireland,extreme_demand_low_energy,1.6498988819396558
Ireland,extreme_demand_severe_low_energy,3.2997977638793117
Ireland,high_demand_baseline_energy,0.6187120807273709
Ireland,high_demand_low_energy,1.2374241614547419
Ireland,high_demand_severe_low_energy,2.4748483229094838
Israel,baseline_demand_baseline_energy,0.3196410003283113
Israel,baseline_demand_low_energy,0.6392820006566226
Israel,baseline_demand_severe_low_energy,1.278564001313245
Israel,extreme_demand_baseline_energy,0.6392820006566226
Israel,extreme_demand_low_energy,1.278564001313245
Israel,extreme_demand_severe_low_energy,2.55712800262649
Israel,high_demand_baseline_energy,0.4794615004924669
Israel,high_demand_low_energy,0.9589230009849338
Israel,high_demand_severe_low_energy,1.9178460019698675
Italy,baseline_demand_baseline_energy,0.3782750430665741
Italy,baseline_demand_low_energy,0.7565500861331482
Italy,baseline_demand_severe_low_energy,1.5131001722662965
Italy,extreme_demand_baseline_energy,0.7565500861331482
Italy,extreme_demand_low_energy,1.5131001722662965
Italy,extreme_demand_severe_low_energy,3.026200344532593
Italy,high_demand_baseline_energy,0.5674125645998612
Italy,high_demand_low_energy,1.1348251291997224
Italy,high_demand_severe_low_energy,2.269650258399445
Jamaica,baseline_demand_baseline_energy,-0.010927991904147633
Jamaica,baseline_demand_low_energy,-0.021855983808295266
Jamaica,baseline_demand_severe_low_energy,-0.04371196761659053
Jamaica,extreme_demand_baseline_energy,-0.021855983808295266
Jamaica,extreme_demand_low_energy,-0.04371196761659053
Jamaica,extreme_demand_severe_low_energy,-0.08742393523318107
Jamaica,high_demand_baseline_energy,-0.016391987856221448
Jamaica,high_demand_low_energy,-0.032783975712442896
Jamaica,high_demand_severe_low_energy,-0.06556795142488579
Japan,baseline_demand_baseline_energy,0.3688475289519477
Japan,baseline_demand_low_energy,0.7376950579038954
Japan,baseline_demand_severe_low_energy,1.475390115807791
Japan,extreme_demand_baseline_energy,0.7376950579038954
Japan,extreme_demand_low_energy,1.475390115807791
Japan,extreme_demand_severe_low_energy,2.950780231615582
Japan,high_demand_baseline_energy,0.5532712934279216
Japan,high_demand_low_energy,1.1065425868558432
Japan,high_demand_severe_low_energy,2.2130851737116863
Jordan,baseline_demand_baseline_energy,0.034750136222615566
Jordan,baseline_demand_low_energy,0.06950027244523113
Jordan,baseline_demand_severe_low_energy,0.13900054489046226
Jordan,extreme_demand_baseline_energy,0.06950027244523113
Jordan,extreme_demand_low_energy,0.13900054489046226
Jordan,extreme_demand_severe_low_energy,0.2780010897809245
Jordan,high_demand_baseline_energy,0.052125204333923356
Jordan,high_demand_low_energy,0.10425040866784671
Jordan,high_demand_severe_low_energy,0.20850081733569342
Kazakhstan,baseline_demand_baseline_energy,0.19237014209761466
Kazakhstan,baseline_demand_low_energy,0.3847402841952293
Kazakhstan,baseline_demand_severe_low_energy,0.7694805683904586
Kazakhstan,extreme_demand_baseline_energy,0.3847402841952293
Kazakhstan,extreme_demand_low_energy,0.7694805683904586
Kazakhstan,extreme_demand_severe_low_energy,1.5389611367809173
Kazakhstan,high_demand_baseline_energy,0.288555213146422
Kazakhstan,high_demand_low_energy,0.577110426292844
Kazakhstan,high_demand_severe_low_energy,1.154220852585688
Kenya,baseline_demand_baseline_energy,-0.6100749065217191
Kenya,baseline_demand_low_energy,-1.2201498130434383
Kenya,baseline_demand_severe_low_energy,-2.4402996260868766
Kenya,extreme_demand_baseline_energy,-1.2201498130434383
Kenya,extreme_demand_low_energy,-2.4402996260868766
Kenya,extreme_demand_severe_low_energy,-4.880599252173753
Kenya,high_demand_baseline_energy,-0.9151123597825788
Kenya,high_demand_low_energy,-1.8302247195651575
Kenya,high_demand_severe_low_energy,-3.660449439130315
"Korea, Rep.",baseline_demand_baseline_energy,0.27335988598871064
"Korea, Rep.",baseline_demand_low_energy,0.5467197719774213
"Korea, Rep.",baseline_demand_severe_low_energy,1.0934395439548426
"Korea, Rep.",extreme_demand_baseline_energy,0.5467197719774213
"Korea, Rep.",extreme_demand_low_energy,1.0934395439548426
"Korea, Rep.",extreme_demand_severe_low_energy,2.186879087909685
"Korea, Rep.",high_demand_baseline_energy,0.4100398289830659
"Korea, Rep.",high_demand_low_energy,0.8200796579661318
"Korea, Rep.",high_demand_severe_low_energy,1.6401593159322636
Kosovo,baseline_demand_baseline_energy,-0.025745218628078402
Kosovo,baseline_demand_low_energy,-0.051490437256156804
Kosovo,baseline_demand_severe_low_energy,-0.10298087451231361
Kosovo,extreme_demand_baseline_energy,-0.051490437256156804
Kosovo,extreme_demand_low_energy,-0.10298087451231361
Kosovo,extreme_demand_severe_low_energy,-0.20596174902462722
Kosovo,high_demand_baseline_energy,-0.03861782794211761
Kosovo,high_demand_low_energy,-0.07723565588423521
Kosovo,high_demand_severe_low_energy,-0.15447131176847043
Kuwait,baseline_demand_baseline_energy,0.16227989099171686
Kuwait,baseline_demand_low_energy,0.3245597819834337
Kuwait,baseline_demand_severe_low_energy,0.6491195639668674
Kuwait,extreme_demand_baseline_energy,0.3245597819834337
Kuwait,extreme_demand_low_energy,0.6491195639668674
Kuwait,extreme_demand_severe_low_energy,1.2982391279337349
Kuwait,high_demand_baseline_energy,0.24341983648757534
Kuwait,high_demand_low_energy,0.4868396729751507
Kuwait,high_demand_severe_low_energy,0.9736793459503014
Kyrgyz Republic,baseline_demand_baseline_energy,-0.2717883514574405
Kyrgyz Republic,baseline_demand_low_energy,-0.543576702914881
Kyrgyz Republic,baseline_demand_severe_low_energy,-1.087153405829762
Kyrgyz Republic,extreme_demand_baseline_energy,-0.543576702914881
Kyrgyz Republic,extreme_demand_low_energy,-1.087153405829762
Kyrgyz Republic,extreme_demand_severe_low_energy,-2.174306811659524
Kyrgyz Republic,high_demand_baseline_energy,-0.4076825271861607
Kyrgyz Republic,high_demand_low_energy,-0.8153650543723214
Kyrgyz Republic,high_demand_severe_low_energy,-1.6307301087446429
Lao PDR,baseline_demand_baseline_energy,-0.38036717303695494
Lao PDR,baseline_demand_low_energy,-0.7607343460739099
Lao PDR,baseline_demand_severe_low_energy,-1.5214686921478198
Lao PDR,extreme_demand_baseline_energy,-0.7607343460739099
Lao PDR,extreme_demand_low_energy,-1.5214686921478198
Lao PDR,extreme_demand_severe_low_energy,-3.0429373842956395
Lao PDR,high_demand_baseline_energy,-0.5705507595554324
Lao PDR,high_demand_low_energy,-1.1411015191108649
Lao PDR,high_demand_severe_low_energy,-2.2822030382217298
Latvia,baseline_demand_baseline_energy,0.2153474417929763
Latvia,baseline_demand_low_energy,0.4306948835859526
Latvia,baseline_demand_severe_low_energy,0.8613897671719052
Latvia,extreme_demand_baseline_energy,0.4306948835859526
Latvia,extreme_demand_low_energy,0.8613897671719052
Latvia,extreme_demand_severe_low_energy,1.7227795343438104
Latvia,high_demand_baseline_energy,0.32302116268946446
Latvia,high_demand_low_energy,0.6460423253789289
Latvia,high_demand_severe_low_energy,1.2920846507578578
Lebanon,baseline_demand_baseline_energy,0.08887945245267243
Lebanon,baseline_demand_low_energy,0.17775890490534485
Lebanon,baseline_demand_severe_low_energy,0.3555178098106897
Lebanon,extreme_demand_baseline_energy,0.17775890490534485
Lebanon,extreme_demand_low_energy,0.3555178098106897
Lebanon,extreme_demand_severe_low_energy,0.7110356196213794
Lebanon,high_demand_baseline_energy,0.13331917867900864
Lebanon,high_demand_low_energy,0.2666383573580173
Lebanon,high_demand_severe_low_energy,0.5332767147160346
Lesotho,baseline_demand_baseline_energy,-0.6932268876025061
Lesotho,baseline_demand_low_energy,-1.3864537752050121
Lesotho,baseline_demand_severe_low_energy,-2.7729075504100242
Lesotho,extreme_demand_baseline_energy,-1.3864537752050121
Lesotho,extreme_demand_low_energy,-2.7729075504100242
Lesotho,extreme_demand_severe_low_energy,-5.5458151008200485
Lesotho,high_demand_baseline_energy,-1.039840331403759
Lesotho,high_demand_low_energy,-2.079680662807518
Lesotho,high_demand_severe_low_energy,-4.159361325615036
Liberia,baseline_demand_baseline_energy,-1.0150090124990643
Liberia,baseline_demand_low_energy,-2.0300180249981286
Liberia,baseline_demand_severe_low_energy,-4.060036049996257
Liberia,extreme_demand_baseline_energy,-2.0300180249981286
Liberia,extreme_demand_low_energy,-4.060036049996257
Liberia,extreme_demand_severe_low_energy,-8.120072099992514
Liberia,high_demand_baseline_energy,-1.5225135187485963
Liberia,high_demand_low_energy,-3.0450270374971926
Liberia,high_demand_severe_low_energy,-6.090054074994385
Libya,baseline_demand_baseline_energy,0.029394884942372412
Libya,baseline_demand_low_energy,0.058789769884744825
Libya,baseline_demand_severe_low_energy,0.11757953976948965
Libya,extreme_demand_baseline_energy,0.058789769884744825
Libya,extreme_demand_low_energy,0.11757953976948965
Libya,extreme_demand_severe_low_energy,0.2351590795389793
Libya,high_demand_baseline_energy,0.04409232741355861
Libya,high_demand_low_energy,0.08818465482711722
Libya,high_demand_severe_low_energy,0.17636930965423445
Lithuania,baseline_demand_baseline_energy,0.2252504009702175
Lithuania,baseline_demand_low_energy,0.450500801940435
Lithuania,baseline_demand_severe_low_energy,0.90100160388087
Lithuania,extreme_demand_baseline_energy,0.450500801940435
Lithuania,extreme_demand_low_energy,0.90100160388087
Lithuania,extreme_demand_severe_low_energy,1.80200320776174
Lithuania,high_demand_baseline_energy,0.33787560145532625
Lithuania,high_demand_low_energy,0.6757512029106525
Lithuania,high_demand_severe_low_energy,1.351502405821305
Madagascar,baseline_demand_baseline_energy,-1.451131208016433
Madagascar,baseline_demand_low_energy,-2.902262416032866
Madagascar,baseline_demand_severe_low_energy,-5.804524832065732
Madagascar,extreme_demand_baseline_energy,-2.902262416032866
Madagascar,extreme_demand_low_energy,-5.804524832065732
Madagascar,extreme_demand_severe_low_energy,-11.609049664131463
Madagascar,high_demand_baseline_energy,-2.176696812024649
Madagascar,high_demand_low_energy,-4.353393624049298
Madagascar,high_demand_severe_low_energy,-8.706787248098596
Malawi,baseline_demand_baseline_energy,-1.2382314510448649
Malawi,baseline_demand_low_energy,-2.4764629020897297
Malawi,baseline_demand_severe_low_energy,-4.9529258041794595
Malawi,extreme_demand_baseline_energy,-2.4764629020897297
Malawi,extreme_demand_low_energy,-4.9529258041794595
Malawi,extreme_demand_severe_low_energy,-9.905851608358919
Malawi,high_demand_baseline_energy,-1.8573471765672978
Malawi,high_demand_low_energy,-3.7146943531345955
Malawi,high_demand_severe_low_energy,-7.429388706269191
Malaysia,baseline_demand_baseline_energy,0.23960149707756523
Malaysia,baseline_demand_low_energy,0.47920299415513046
Malaysia,baseline_demand_severe_low_energy,0.9584059883102609
Malaysia,extreme_demand_baseline_energy,0.47920299415513046
Malaysia,extreme_demand_low_energy,0.9584059883102609
Malaysia,extreme_demand_severe_low_energy,1.9168119766205218
Malaysia,high_demand_baseline_energy,0.3594022456163479
Malaysia,high_demand_low_energy,0.7188044912326959
Malaysia,high_demand_severe_low_energy,1.4376089824653917
Mali,baseline_demand_baseline_energy,-0.7629923738370422
Mali,baseline_demand_low_energy,-1.5259847476740844
Mali,baseline_demand_severe_low_energy,-3.051969495348169
Mali,extreme_demand_baseline_energy,-1.5259847476740844
Mali,extreme_demand_low_energy,-3.051969495348169
Mali,extreme_demand_severe_low_energy,-6.103938990696338
Mali,high_demand_baseline_energy,-1.1444885607555633
Mali,high_demand_low_energy,-2.2889771215111265
Mali,high_demand_severe_low_energy,-4.577954243022253
Mauritania,baseline_demand_baseline_energy,-0.6559691882146357
Mauritania,baseline_demand_low_energy,-1.3119383764292714
Mauritania,baseline_demand_severe_low_energy,-2.6238767528585427
Mauritania,extreme_demand_baseline_energy,-1.3119383764292714
Mauritania,extreme_demand_low_energy,-2.6238767528585427
Mauritania,extreme_demand_severe_low_energy,-5.247753505717085
Mauritania,high_demand_baseline_energy,-0.9839537823219533
Mauritania,high_demand_low_energy,-1.9679075646439066
Mauritania,high_demand_severe_low_energy,-3.935815129287813
Mauritius,baseline_demand_baseline_energy,0.021947379274647398
Mauritius,baseline_demand_low_energy,0.043894758549294796
Mauritius,baseline_demand_severe_low_energy,0.08778951709858959
Mauritius,extreme_demand_baseline_energy,0.043894758549294796
Mauritius,extreme_demand_low_energy,0.08778951709858959
Mauritius,extreme_demand_severe_low_energy,0.17557903419717918
Mauritius,high_demand_baseline_energy,0.032921068911971094
Mauritius,high_demand_low_energy,0.06584213782394219
Mauritius,high_demand_severe_low_energy,0.13168427564788437
Mexico,baseline_demand_baseline_energy,0.3251960335750674
Mexico,baseline_demand_low_energy,0.6503920671501348
Mexico,baseline_demand_severe_low_energy,1.3007841343002695
Mexico,extreme_demand_baseline_energy,0.6503920671501348
Mexico,extreme_demand_low_energy,1.3007841343002695
Mexico,extreme_demand_severe_low_energy,2.601568268600539
Mexico,high_demand_baseline_energy,0.4877940503626011
Mexico,high_demand_low_energy,0.9755881007252022
Mexico,high_demand_severe_low_energy,1.9511762014504044
Moldova,baseline_demand_baseline_energy,-0.04348792958481438
Moldova,baseline_demand_low_energy,-0.08697585916962876
Moldova,baseline_demand_severe_low_energy,-0.17395171833925752
Moldova,extreme_demand_baseline_energy,-0.08697585916962876
Moldova,extreme_demand_low_energy,-0.17395171833925752
Moldova,extreme_demand_severe_low_energy,-0.34790343667851503
Moldova,high_demand_baseline_energy,-0.06523189437722157
Moldova,high_demand_low_energy,-0.13046378875444314
Moldova,high_demand_severe_low_energy,-0.2609275775088863
Mongolia,baseline_demand_baseline_energy,-0.17300029533174227
Mongolia,baseline_demand_low_energy,-0.34600059066348454
Mongolia,baseline_demand_severe_low_energy,-0.6920011813269691
Mongolia,extreme_demand_baseline_energy,-0.34600059066348454
Mongolia,extreme_demand_low_energy,-0.6920011813269691
Mongolia,extreme_demand_severe_low_energy,-1.3840023626539382
Mongolia,high_demand_baseline_energy,-0.2595004429976134
Mongolia,high_demand_low_energy,-0.5190008859952268
Mongolia,high_demand_severe_low_energy,-1.0380017719904535
Morocco,baseline_demand_baseline_energy,0.10296737541516496
Morocco,baseline_demand_low_energy,0.20593475083032992
Morocco,baseline_demand_severe_low_energy,0.41186950166065983
Morocco,extreme_demand_baseline_energy,0.20593475083032992
Morocco,extreme_demand_low_energy,0.41186950166065983
Morocco,extreme_demand_severe_low_energy,0.8237390033213197
Morocco,high_demand_baseline_energy,0.15445106312274745
Morocco,high_demand_low_energy,0.3089021262454949
Morocco,high_demand_severe_low_energy,0.6178042524909898
Mozambique,baseline_demand_baseline_energy,-1.2262630306001912
Mozambique,baseline_demand_low_energy,-2.4525260612003823
Mozambique,baseline_demand_severe_low_energy,-4.905052122400765
Mozambique,extreme_demand_baseline_energy,-2.4525260612003823
Mozambique,extreme_demand_low_energy,-4.905052122400765
Mozambique,extreme_demand_severe_low_energy,-9.81010424480153
Mozambique,high_demand_baseline_energy,-1.8393945459002867
Mozambique,high_demand_low_energy,-3.6787890918005735
Mozambique,high_demand_severe_low_energy,-7.357578183601147
Myanmar,baseline_demand_baseline_energy,-0.6663449462297434
Myanmar,baseline_demand_low_energy,-1.3326898924594868
Myanmar,baseline_demand_severe_low_energy,-2.6653797849189735
Myanmar,extreme_demand_baseline_energy,-1.3326898924594868
Myanmar,extreme_demand_low_energy,-2.6653797849189735
Myanmar,extreme_demand_severe_low_energy,-5.330759569837947
Myanmar,high_demand_baseline_energy,-0.999517419344615
Myanmar,high_demand_low_energy,-1.99903483868923
Myanmar,high_demand_severe_low_energy,-3.99806967737846
Namibia,baseline_demand_baseline_energy,-0.2131227742838481
Namibia,baseline_demand_low_energy,-0.4262455485676962
Namibia,baseline_demand_severe_low_energy,-0.8524910971353924
Namibia,extreme_demand_baseline_energy,-0.4262455485676962
Namibia,extreme_demand_low_energy,-0.8524910971353924
Namibia,extreme_demand_severe_low_energy,-1.7049821942707848
Namibia,high_demand_baseline_energy,-0.3196841614257721
Namibia,high_demand_low_energy,-0.6393683228515442
Namibia,high_demand_severe_low_energy,-1.2787366457030884
Nepal,baseline_demand_baseline_energy,-0.6193578491433238
Nepal,baseline_demand_low_energy,-1.2387156982866476
Nepal,baseline_demand_severe_low_energy,-2.4774313965732953
Nepal,extreme_demand_baseline_energy,-1.2387156982866476
Nepal,extreme_demand_low_energy,-2.4774313965732953
Nepal,extreme_demand_severe_low_energy,-4.9548627931465905
Nepal,high_demand_baseline_energy,-0.9290367737149857
Nepal,high_demand_low_energy,-1.8580735474299714
Nepal,high_demand_severe_low_energy,-3.716147094859943
Netherlands,baseline_demand_baseline_energy,0.39264945799940215
Netherlands,baseline_demand_low_energy,0.7852989159988043
Netherlands,baseline_demand_severe_low_energy,1.5705978319976086
Netherlands,extreme_demand_baseline_energy,0.7852989159988043
Netherlands,extreme_demand_low_energy,1.5705978319976086
Netherlands,extreme_demand_severe_low_energy,3.141195663995217
Netherlands,high_demand_baseline_energy,0.5889741869991033
Netherlands,high_demand_low_energy,1.1779483739982066
Netherlands,high_demand_severe_low_energy,2.3558967479964132
New Zealand,baseline_demand_baseline_energy,0.2704982639209276
New Zealand,baseline_demand_low_energy,0.5409965278418551
New Zealand,baseline_demand_severe_low_energy,1.0819930556837103
New Zealand,extreme_demand_baseline_energy,0.5409965278418551
New Zealand,extreme_demand_low_energy,1.0819930556837103
New Zealand,extreme_demand_severe_low_energy,2.1639861113674206
New Zealand,high_demand_baseline_energy,0.40574739588139136
New Zealand,high_demand_low_energy,0.8114947917627827
New Zealand,high_demand_severe_low_energy,1.6229895835255654
Nicaragua,baseline_demand_baseline_energy,-0.4414764457909454
Nicaragua,baseline_demand_low_energy,-0.8829528915818908
Nicaragua,baseline_demand_severe_low_energy,-1.7659057831637817
Nicaragua,extreme_demand_baseline_energy,-0.8829528915818908
Nicaragua,extreme_demand_low_energy,-1.7659057831637817
Nicaragua,extreme_demand_severe_low_energy,-3.5318115663275633
Nicaragua,high_demand_baseline_energy,-0.6622146686864181
Nicaragua,high_demand_low_energy,-1.3244293373728362
Nicaragua,high_demand_severe_low_energy,-2.6488586747456724
Niger,baseline_demand_baseline_energy,-1.4487237967837248
Niger,baseline_demand_low_energy,-2.8974475935674495
Niger,baseline_demand_severe_low_energy,-5.794895187134899
Niger,extreme_demand_baseline_energy,-2.8974475935674495
Niger,extreme_demand_low_energy,-5.794895187134899
Niger,extreme_demand_severe_low_energy,-11.589790374269798
Niger,high_demand_baseline_energy,-2.1730856951755873
Niger,high_demand_low_energy,-4.3461713903511745
Niger,high_demand_severe_low_energy,-8.692342780702349
Nigeria,baseline_demand_baseline_energy,-0.28816774088197966
Nigeria,baseline_demand_low_energy,-0.5763354817639593
Nigeria,baseline_demand_severe_low_energy,-1.1526709635279186
Nigeria,extreme_demand_baseline_energy,-0.5763354817639593
Nigeria,extreme_demand_low_energy,-1.1526709635279186
Nigeria,extreme_demand_severe_low_energy,-2.3053419270558373
Nigeria,high_demand_baseline_energy,-0.4322516113229695
Nigeria,high_demand_low_energy,-0.864503222645939
Nigeria,high_demand_severe_low_energy,-1.729006445291878
Norway,baseline_demand_baseline_energy,0.1599687533767283
Norway,baseline_demand_low_energy,0.3199375067534566
Norway,baseline_demand_severe_low_energy,0.6398750135069132
Norway,extreme_demand_baseline_energy,0.3199375067534566
Norway,extreme_demand_low_energy,0.6398750135069132
Norway,extreme_demand_severe_low_energy,1.2797500270138265
Norway,high_demand_baseline_energy,0.23995313006509247
Norway,high_demand_low_energy,0.47990626013018495
Norway,high_demand_severe_low_energy,0.9598125202603699
Oman,baseline_demand_baseline_energy,0.18717284629473527
Oman,baseline_demand_low_energy,0.37434569258947054
Oman,baseline_demand_severe_low_energy,0.7486913851789411
Oman,extreme_demand_baseline_energy,0.37434569258947054
Oman,extreme_demand_low_energy,0.7486913851789411
Oman,extreme_demand_severe_low_energy,1.4973827703578821
Oman,high_demand_baseline_energy,0.2807592694421029
Oman,high_demand_low_energy,0.5615185388842058
Oman,high_demand_severe_low_energy,1.1230370777684116
Pakistan,baseline_demand_baseline_energy,-0.643573152644121
Pakistan,baseline_demand_low_energy,-1.287146305288242
Pakistan,baseline_demand_severe_low_energy,-2.574292610576484
Pakistan,extreme_demand_baseline_energy,-1.287146305288242
Pakistan,extreme_demand_low_energy,-2.574292610576484
Pakistan,extreme_demand_severe_low_energy,-5.148585221152968
Pakistan,high_demand_baseline_energy,-0.9653597289661814
Pakistan,high_demand_low_energy,-1.9307194579323628
Pakistan,high_demand_severe_low_energy,-3.8614389158647255
Panama,baseline_demand_baseline_energy,0.16054361774719458
Panama,baseline_demand_low_energy,0.32108723549438917
Panama,baseline_demand_severe_low_energy,0.6421744709887783
Panama,extreme_demand_baseline_energy,0.32108723549438917
Panama,extreme_demand_low_energy,0.6421744709887783
Panama,extreme_demand_severe_low_energy,1.2843489419775567
Panama,high_demand_baseline_energy,0.2408154266207919
Panama,high_demand_low_energy,0.4816308532415838
Panama,high_demand_severe_low_energy,0.9632617064831676
Papua New Guinea,baseline_demand_baseline_energy,-0.8268765448610406
Papua New Guinea,baseline_demand_low_energy,-1.6537530897220811
Papua New Guinea,baseline_demand_severe_low_energy,-3.3075061794441623
Papua New Guinea,extreme_demand_baseline_energy,-1.6537530897220811
Papua New Guinea,extreme_demand_low_energy,-3.3075061794441623
Papua New Guinea,extreme_demand_severe_low_energy,-6.6150123588883245
Papua New Guinea,high_demand_baseline_energy,-1.2403148172915608
Papua New Guinea,high_demand_low_energy,-2.4806296345831216
Papua New Guinea,high_demand_severe_low_energy,-4.961259269166243
Paraguay,baseline_demand_baseline_energy,0.040123690764735466
Paraguay,baseline_demand_low_energy,0.08024738152947093
Paraguay,baseline_demand_severe_low_energy,0.16049476305894186
Paraguay,extreme_demand_baseline_energy,0.08024738152947093
Paraguay,extreme_demand_low_energy,0.16049476305894186
Paraguay,extreme_demand_severe_low_energy,0.32098952611788373
Paraguay,high_demand_baseline_energy,0.0601855361471032
Paraguay,high_demand_low_energy,0.1203710722942064
